tick,dw_score,dw_date
SBGI,0,1997-11-05
SBGI,1,1997-11-06
SBGI,2,1997-12-18
SBGI,3,1998-01-09
SBGI,2,1998-07-16
SBGI,1,1998-08-25
SBGI,0,1998-08-26
SBGI,2,1998-10-09
SBGI,0,1998-11-18
SBGI,2,1998-12-07
SBGI,4,1998-12-23
SBGI,5,1998-12-29
SBGI,2,1999-02-10
SBGI,1,1999-03-26
SBGI,0,1999-04-08
SBGI,1,1999-04-28
SBGI,2,1999-06-07
SBGI,3,1999-06-08
SBGI,2,1999-08-23
SBGI,1,1999-08-24
SBGI,0,1999-09-21
SBGI,2,1999-10-13
SBGI,1,1999-12-17
SBGI,0,2000-01-20
SBGI,1,2000-02-14
SBGI,2,2000-02-16
SBGI,1,2000-04-03
SBGI,0,2000-04-12
SBGI,1,2000-06-01
SBGI,2,2000-06-02
SBGI,4,2000-07-05
SBGI,5,2000-07-11
SBGI,4,2000-07-20
SBGI,3,2000-10-02
SBGI,4,2001-01-04
SBGI,5,2001-01-09
SBGI,4,2001-02-01
SBGI,3,2001-02-02
SBGI,2,2001-02-05
SBGI,1,2001-03-05
SBGI,0,2001-03-21
SBGI,2,2001-04-27
SBGI,1,2001-10-03
SBGI,0,2001-10-15
SBGI,2,2001-12-07
SBGI,3,2002-02-20
SBGI,4,2002-02-21
SBGI,5,2002-03-04
SBGI,4,2002-07-02
SBGI,5,2002-09-24
SBGI,3,2002-10-31
SBGI,1,2002-11-01
SBGI,2,2002-11-07
SBGI,3,2002-12-05
SBGI,4,2002-12-06
SBGI,3,2003-01-03
SBGI,2,2003-02-05
SBGI,0,2003-02-10
SBGI,1,2003-04-23
SBGI,2,2003-05-05
SBGI,1,2003-07-25
SBGI,2,2003-12-16
SBGI,3,2003-12-19
SBGI,2,2004-03-01
SBGI,1,2004-05-10
SBGI,0,2004-07-08
SBGI,1,2004-12-14
SBGI,2,2004-12-16
SBGI,0,2006-01-24
SBGI,1,2006-06-13
SBGI,2,2006-12-04
SBGI,3,2006-12-21
SBGI,4,2007-01-18
SBGI,5,2007-01-26
