tick,dw_score,dw_date
BSIG,1,2014-10-10
BSIG,2,2014-12-10
BSIG,3,2015-01-20
BSIG,2,2015-08-24
BSIG,1,2015-10-12
BSIG,0,2016-01-14
BSIG,1,2016-05-09
BSIG,2,2016-12-07
BSIG,1,2017-08-11
BSIG,0,2017-08-16
BSIG,1,2017-11-10
BSIG,0,2018-08-02
BSIG,1,2019-02-11
BSIG,0,2019-05-22
BSIG,2,2020-03-23
BSIG,0,2020-04-15
BSIG,2,2020-04-23
BSIG,3,2020-04-29
BSIG,4,2020-05-07
BSIG,5,2020-07-27
BSIG,4,2021-12-29
BSIG,3,2022-01-06
BSIG,4,2022-03-03
BSIG,3,2022-08-31
BSIG,2,2022-09-16
BSIG,3,2022-11-04
BSIG,4,2022-12-29
BSIG,5,2023-01-19
BSIG,4,2023-06-27
BSIG,3,2023-08-03
BSIG,2,2023-10-24
BSIG,1,2023-11-02
BSIG,2,2024-01-24
