tick,dw_score,dw_date
DUK,1,11/30/23
DUK,0,10/2/23
DUK,1,9/13/23
DUK,0,9/1/23
DUK,1,7/26/23
DUK,0,5/23/23
DUK,1,4/5/23
DUK,0,3/23/23
DUK,1,3/15/23
DUK,0,3/1/23
DUK,2,11/30/22
DUK,1,6/16/22
DUK,2,5/9/22
DUK,1,3/29/21
DUK,0,2/25/21
DUK,1,1/25/21
DUK,0,12/21/20
DUK,1,6/19/20
DUK,2,4/28/20
DUK,1,3/12/20
DUK,2,3/9/20
DUK,1,7/12/19
DUK,2,6/24/19
DUK,1,5/31/19
DUK,2,10/24/18
DUK,1,8/6/18
DUK,0,1/19/18
DUK,1,3/21/17
DUK,0,11/10/16
DUK,1,10/11/16
DUK,2,2/1/16
DUK,1,1/19/16
DUK,0,11/6/15
DUK,1,3/10/15
DUK,2,8/21/13
DUK,3,11/21/12
DUK,4,6/1/12
DUK,3,9/21/11
DUK,2,7/23/09
DUK,1,5/6/09
DUK,2,12/17/08
DUK,3,11/19/08
DUK,4,11/4/08
DUK,3,10/6/08
DUK,4,9/19/08
DUK,3,9/17/08
DUK,2,2/29/08
DUK,3,11/19/07
DUK,2,6/7/07
DUK,3,4/14/05
DUK,2,10/5/04
DUK,1,8/6/04
DUK,0,8/18/03
DUK,1,6/23/03
DUK,0,9/25/02
DUK,1,9/20/02
DUK,2,8/1/02
DUK,0,7/18/02
DUK,1,5/16/02
DUK,2,3/21/02
DUK,1,2/6/02
DUK,2,2/5/02
DUK,3,12/26/01
DUK,2,11/26/01
DUK,3,11/19/01
DUK,4,10/3/01
DUK,3,9/20/01
DUK,2,6/29/01
DUK,3,6/6/01
DUK,4,3/30/01
DUK,3,3/22/01
DUK,4,2/21/01
DUK,3,2/20/01
DUK,2,1/9/01
DUK,3,1/3/01
DUK,4,7/27/00
DUK,3,7/19/00
DUK,1,6/1/00
DUK,2,4/4/00
DUK,1,3/10/00
DUK,2,1/24/00
DUK,1,1/20/00
DUK,0,7/2/99
DUK,1,3/30/99
DUK,2,10/29/98
DUK,3,9/9/98
DUK,2,8/21/98
DUK,1,6/2/95
DUK,0,3/30/95
DUK,1,12/13/94
DUK,0,2/16/94
DUK,1,10/4/93
DUK,0,10/1/93
