tick,dw_score,dw_date
UPS,0,1999-11-10
UPS,2,1999-11-11
UPS,0,2000-02-02
UPS,1,2000-03-24
UPS,0,2000-04-17
UPS,1,2000-04-25
UPS,0,2000-05-26
UPS,1,2000-10-04
UPS,2,2000-10-20
UPS,1,2000-12-21
UPS,2,2001-01-04
UPS,1,2001-02-26
UPS,2,2001-05-21
UPS,1,2001-09-17
UPS,0,2001-12-21
UPS,1,2002-03-08
UPS,2,2002-06-11
UPS,3,2002-07-01
UPS,4,2002-07-18
UPS,5,2002-07-19
UPS,4,2002-11-05
UPS,3,2002-11-25
UPS,2,2003-02-10
UPS,3,2003-03-11
UPS,2,2003-06-04
UPS,1,2003-06-11
UPS,2,2003-07-22
UPS,3,2004-07-16
UPS,2,2005-01-31
UPS,1,2005-09-08
UPS,0,2006-07-25
UPS,1,2006-11-14
UPS,0,2007-02-27
UPS,1,2007-07-13
UPS,0,2007-11-07
UPS,1,2008-01-30
UPS,3,2008-03-07
UPS,2,2008-05-12
UPS,3,2008-09-10
UPS,2,2008-09-24
UPS,1,2008-10-22
UPS,2,2008-11-19
UPS,3,2008-11-21
UPS,4,2008-11-25
UPS,3,2008-12-11
UPS,2,2008-12-17
UPS,1,2009-01-08
UPS,0,2009-01-15
UPS,1,2009-03-02
UPS,2,2009-04-16
UPS,1,2009-06-17
UPS,0,2010-06-07
UPS,1,2010-07-22
UPS,0,2011-08-01
UPS,1,2011-10-07
UPS,2,2012-06-08
UPS,1,2012-12-31
UPS,0,2015-08-24
UPS,1,2015-09-15
UPS,0,2015-12-14
UPS,1,2016-02-16
UPS,0,2018-10-29
UPS,1,2019-04-01
UPS,0,2019-05-23
UPS,1,2019-07-12
UPS,2,2019-08-05
UPS,3,2019-09-04
UPS,2,2020-01-31
UPS,1,2020-02-03
UPS,0,2020-02-24
UPS,2,2020-03-12
UPS,3,2020-03-13
UPS,4,2020-03-18
UPS,3,2020-03-24
UPS,4,2020-04-08
UPS,3,2020-04-28
UPS,2,2020-05-04
UPS,3,2020-05-27
UPS,4,2020-07-01
UPS,5,2020-07-30
UPS,4,2020-11-16
UPS,3,2021-01-06
UPS,4,2021-04-30
UPS,5,2021-05-04
UPS,4,2021-09-30
UPS,3,2021-10-04
UPS,4,2021-12-13
UPS,5,2022-02-01
UPS,4,2022-04-12
UPS,3,2022-04-25
UPS,4,2022-06-06
UPS,3,2022-09-16
UPS,4,2022-11-10
UPS,3,2022-12-30
UPS,4,2023-01-27
UPS,3,2023-04-25
UPS,2,2023-06-05
UPS,1,2023-06-12
UPS,2,2023-07-12
UPS,1,2023-08-08
UPS,0,2023-09-05
