tick,dw_score,dw_date
NKE,0,1988-01-05
NKE,1,1990-02-28
NKE,0,1990-08-22
NKE,1,1990-11-27
NKE,2,1991-01-18
NKE,1,1991-05-15
NKE,2,1991-08-14
NKE,1,1992-04-28
NKE,2,1992-07-21
NKE,1,1993-02-16
NKE,0,1993-06-18
NKE,1,1994-03-16
NKE,2,1995-08-07
NKE,3,1995-12-28
NKE,2,1997-04-07
NKE,3,1998-07-17
NKE,4,1998-09-24
NKE,2,1998-12-03
NKE,3,1998-12-16
NKE,4,1999-02-01
NKE,5,1999-02-09
NKE,4,1999-07-08
NKE,5,1999-09-27
NKE,3,1999-11-05
NKE,2,1999-11-16
NKE,4,1999-12-17
NKE,1,2000-02-08
NKE,0,2000-02-18
NKE,1,2000-03-15
NKE,2,2000-03-28
NKE,1,2000-06-15
NKE,2,2000-07-17
NKE,3,2000-08-08
NKE,2,2000-08-31
NKE,1,2000-09-07
NKE,2,2000-10-03
NKE,3,2000-12-04
NKE,4,2000-12-22
NKE,5,2000-12-26
NKE,4,2001-02-12
NKE,3,2001-02-20
NKE,2,2001-02-27
NKE,3,2001-06-22
NKE,4,2001-07-17
NKE,5,2001-10-02
NKE,4,2002-04-17
NKE,3,2002-09-09
NKE,4,2003-03-06
NKE,5,2003-03-17
NKE,4,2003-07-07
NKE,3,2003-07-21
NKE,4,2004-03-10
NKE,5,2004-08-26
NKE,4,2005-08-10
NKE,3,2005-09-02
NKE,4,2007-03-01
NKE,5,2007-07-26
NKE,4,2008-09-04
NKE,5,2008-10-03
NKE,4,2008-10-24
NKE,5,2008-12-08
NKE,4,2008-12-10
NKE,3,2009-01-15
NKE,4,2009-04-28
NKE,3,2009-07-22
NKE,2,2009-09-15
NKE,3,2010-05-25
NKE,2,2011-03-30
NKE,3,2011-07-14
NKE,4,2011-10-03
NKE,2,2012-06-29
NKE,3,2013-09-27
NKE,4,2014-09-30
NKE,5,2015-06-26
NKE,4,2016-03-07
NKE,3,2016-05-23
NKE,4,2017-02-09
NKE,5,2018-02-14
NKE,4,2018-10-23
NKE,5,2019-01-04
NKE,4,2020-02-27
NKE,5,2020-04-17
NKE,4,2020-04-29
NKE,5,2020-09-29
NKE,4,2020-11-19
NKE,3,2021-01-12
NKE,2,2021-03-05
NKE,4,2021-07-02
NKE,3,2022-01-14
NKE,2,2022-01-19
NKE,1,2022-03-14
NKE,0,2022-09-30
NKE,1,2022-11-04
NKE,2,2022-12-21
NKE,0,2023-07-06
NKE,1,2023-10-24
NKE,2,2023-11-03
NKE,1,2024-03-01
NKE,0,2024-03-22
