tick,dw_score,dw_date
CODI,0,2006-05-11
CODI,1,2006-09-29
CODI,2,2006-10-31
CODI,3,2007-01-04
CODI,2,2007-04-27
CODI,1,2007-08-03
CODI,2,2007-09-27
CODI,1,2008-01-18
CODI,0,2008-03-11
CODI,1,2008-07-15
CODI,2,2008-09-02
CODI,4,2008-09-08
CODI,3,2008-09-24
CODI,4,2008-10-03
CODI,3,2008-10-07
CODI,4,2008-10-15
CODI,3,2008-11-18
CODI,4,2008-12-19
CODI,5,2009-01-02
CODI,4,2009-01-21
CODI,3,2009-03-05
CODI,2,2009-03-10
CODI,1,2009-04-08
CODI,0,2009-04-23
CODI,1,2009-08-21
CODI,2,2009-12-17
CODI,3,2009-12-23
CODI,1,2011-02-18
CODI,0,2011-08-05
CODI,1,2012-02-21
CODI,0,2012-05-15
CODI,1,2013-01-22
CODI,0,2014-05-09
CODI,1,2016-02-02
CODI,2,2016-08-04
CODI,1,2017-02-15
CODI,0,2018-12-13
CODI,1,2019-05-06
CODI,2,2019-06-04
CODI,3,2019-06-06
CODI,2,2020-02-21
CODI,1,2020-02-26
CODI,0,2020-03-18
CODI,2,2020-04-20
CODI,3,2020-04-21
CODI,4,2020-04-27
CODI,3,2020-05-12
CODI,2,2020-06-01
CODI,1,2020-12-16
CODI,2,2021-09-01
CODI,3,2021-09-03
CODI,2,2022-01-14
CODI,1,2022-01-19
CODI,0,2022-05-03
CODI,1,2022-06-06
CODI,2,2022-06-14
CODI,0,2022-09-16
CODI,1,2023-02-28
CODI,2,2024-01-25
