tick,dw_score,dw_date
AAPL,1,1980-12-15
AAPL,2,1990-03-16
AAPL,1,1990-09-24
AAPL,2,1990-11-05
AAPL,3,1990-12-07
AAPL,2,1991-04-30
AAPL,3,1991-08-13
AAPL,2,1992-06-03
AAPL,1,1992-08-04
AAPL,2,1992-11-06
AAPL,1,1993-02-12
AAPL,2,1993-05-20
AAPL,1,1993-06-09
AAPL,2,1993-10-21
AAPL,1,1994-06-01
AAPL,2,1994-07-29
AAPL,3,1994-10-05
AAPL,2,1995-02-24
AAPL,3,1995-06-20
AAPL,2,1995-09-12
AAPL,1,1995-09-15
AAPL,2,1996-07-26
AAPL,1,1996-12-30
AAPL,2,1997-03-27
AAPL,1,1997-05-05
AAPL,2,1997-07-17
AAPL,4,1997-08-06
AAPL,3,1997-08-12
AAPL,2,1997-08-25
AAPL,1,1997-12-22
AAPL,3,1998-01-06
AAPL,4,1998-07-08
AAPL,5,1998-07-16
AAPL,4,1998-10-27
AAPL,3,1998-11-11
AAPL,4,1998-12-28
AAPL,5,1999-01-05
AAPL,4,1999-02-02
AAPL,3,1999-02-05
AAPL,2,1999-03-10
AAPL,3,1999-04-26
AAPL,4,1999-04-27
AAPL,3,1999-05-20
AAPL,4,1999-07-08
AAPL,5,1999-07-27
AAPL,3,1999-09-27
AAPL,4,1999-10-14
AAPL,5,1999-10-15
AAPL,4,1999-12-14
AAPL,3,2000-01-11
AAPL,4,2000-01-20
AAPL,5,2000-03-21
AAPL,4,2000-04-12
AAPL,3,2000-05-15
AAPL,2,2000-05-31
AAPL,3,2000-06-21
AAPL,4,2000-07-07
AAPL,3,2000-08-04
AAPL,2,2000-08-08
AAPL,3,2000-08-28
AAPL,4,2000-09-01
AAPL,5,2000-09-05
AAPL,4,2000-09-27
AAPL,1,2000-09-29
AAPL,2,2001-01-02
AAPL,3,2001-01-11
AAPL,2,2001-05-30
AAPL,1,2001-06-11
AAPL,2,2001-06-25
AAPL,3,2001-07-12
AAPL,4,2001-07-17
AAPL,3,2001-07-19
AAPL,2,2001-07-26
AAPL,1,2001-11-08
AAPL,2,2001-11-26
AAPL,4,2002-02-04
AAPL,3,2002-06-13
AAPL,2,2002-06-19
AAPL,3,2002-10-04
AAPL,2,2002-11-15
AAPL,1,2003-04-17
AAPL,3,2003-05-06
AAPL,2,2003-12-17
AAPL,1,2003-12-19
AAPL,2,2004-03-05
AAPL,3,2004-03-09
AAPL,5,2004-03-10
AAPL,4,2005-05-11
AAPL,5,2005-08-15
AAPL,3,2006-02-06
AAPL,4,2006-07-26
AAPL,5,2006-07-28
AAPL,4,2008-01-23
AAPL,3,2008-01-24
AAPL,4,2008-03-25
AAPL,5,2008-03-26
AAPL,4,2008-09-12
AAPL,3,2008-09-17
AAPL,5,2008-10-13
AAPL,4,2008-12-31
AAPL,5,2009-03-05
AAPL,4,2011-11-11
AAPL,5,2012-02-27
AAPL,4,2012-11-08
AAPL,3,2012-12-10
AAPL,2,2013-04-17
AAPL,3,2013-08-16
AAPL,4,2014-06-04
AAPL,3,2016-01-07
AAPL,2,2016-04-27
AAPL,3,2016-10-14
AAPL,4,2017-03-07
AAPL,5,2017-08-15
AAPL,4,2018-11-20
AAPL,3,2019-01-03
AAPL,4,2019-05-01
AAPL,5,2019-08-09
AAPL,4,2020-09-18
AAPL,3,2020-11-23
AAPL,4,2021-11-18
AAPL,5,2021-11-30
AAPL,4,2022-05-12
AAPL,5,2022-07-21
AAPL,4,2022-09-29
AAPL,3,2022-12-27
AAPL,2,2022-12-28
AAPL,3,2023-01-26
AAPL,5,2023-03-16
AAPL,4,2023-10-26
AAPL,5,2023-11-10
AAPL,4,2024-03-01
AAPL,3,2024-03-04
AAPL,2,2024-03-06
AAPL,3,2024-05-03
