tick,dw_score,dw_date
NTAP,0,1995-11-21
NTAP,1,1995-11-22
NTAP,0,1996-01-04
NTAP,1,1996-01-25
NTAP,0,1996-03-20
NTAP,1,1996-04-26
NTAP,0,1996-06-18
NTAP,1,1996-08-05
NTAP,3,1996-12-18
NTAP,2,1997-02-11
NTAP,3,1997-04-08
NTAP,2,1997-04-21
NTAP,1,1997-04-22
NTAP,2,1997-05-05
NTAP,1,1997-06-26
NTAP,2,1997-08-04
NTAP,3,1997-08-26
NTAP,4,1997-09-12
NTAP,3,1998-01-12
NTAP,2,1998-01-15
NTAP,3,1998-03-13
NTAP,4,1998-03-27
NTAP,5,1998-07-07
NTAP,3,1998-10-01
NTAP,4,1998-10-12
NTAP,5,1998-10-19
NTAP,4,1999-02-17
NTAP,5,1999-03-18
NTAP,4,1999-04-19
NTAP,3,1999-04-30
NTAP,2,1999-05-24
NTAP,1,1999-06-14
NTAP,3,1999-06-24
NTAP,4,1999-06-29
NTAP,5,1999-09-14
NTAP,3,2000-03-15
NTAP,2,2000-04-04
NTAP,4,2000-04-25
NTAP,3,2000-05-11
NTAP,4,2000-06-02
NTAP,5,2000-06-09
NTAP,4,2000-08-01
NTAP,3,2000-08-02
NTAP,2,2000-08-03
NTAP,3,2000-08-21
NTAP,4,2000-08-23
NTAP,5,2000-08-28
NTAP,4,2000-10-03
NTAP,5,2000-10-19
NTAP,4,2000-10-26
NTAP,2,2000-10-30
NTAP,1,2000-11-03
NTAP,0,2000-11-17
NTAP,2,2000-12-05
NTAP,1,2000-12-15
NTAP,0,2000-12-19
NTAP,1,2000-12-28
NTAP,0,2001-01-02
NTAP,1,2001-01-18
NTAP,0,2001-01-25
NTAP,1,2001-02-15
NTAP,0,2001-02-26
NTAP,1,2001-03-22
NTAP,0,2001-03-29
NTAP,1,2001-04-10
NTAP,2,2001-04-18
NTAP,3,2001-05-02
NTAP,2,2001-05-17
NTAP,1,2001-05-30
NTAP,0,2001-06-18
NTAP,2,2001-07-31
NTAP,1,2001-08-17
NTAP,0,2001-09-18
NTAP,1,2001-10-04
NTAP,2,2001-10-05
NTAP,3,2001-11-01
NTAP,1,2001-11-28
NTAP,2,2001-12-05
NTAP,3,2001-12-10
NTAP,4,2001-12-11
NTAP,3,2002-01-09
NTAP,2,2002-01-14
NTAP,3,2002-02-13
NTAP,4,2002-03-04
NTAP,5,2002-03-05
NTAP,4,2002-04-08
NTAP,3,2002-04-09
NTAP,2,2002-05-02
NTAP,1,2002-05-07
NTAP,3,2002-05-14
NTAP,2,2002-05-15
NTAP,1,2002-05-20
NTAP,0,2002-07-29
NTAP,1,2002-08-15
NTAP,2,2002-08-21
NTAP,1,2002-10-02
NTAP,0,2002-10-07
NTAP,1,2002-10-17
NTAP,2,2002-10-21
NTAP,3,2002-10-28
NTAP,4,2002-11-06
NTAP,5,2002-11-21
NTAP,4,2002-12-19
NTAP,3,2002-12-30
NTAP,5,2003-04-02
NTAP,4,2003-08-06
NTAP,5,2003-08-20
NTAP,3,2003-12-08
NTAP,2,2004-07-14
NTAP,1,2004-07-16
NTAP,2,2004-08-19
NTAP,4,2004-09-09
NTAP,5,2004-12-02
NTAP,4,2005-03-22
NTAP,3,2005-07-28
NTAP,4,2005-10-28
NTAP,5,2005-11-17
NTAP,4,2006-07-12
NTAP,5,2006-09-19
NTAP,4,2007-04-17
NTAP,1,2007-05-24
NTAP,0,2007-07-03
NTAP,1,2007-08-27
NTAP,2,2007-10-23
NTAP,1,2007-11-30
NTAP,0,2008-01-23
NTAP,1,2008-05-09
NTAP,2,2008-07-25
NTAP,1,2008-09-18
NTAP,0,2008-09-22
NTAP,1,2008-11-18
NTAP,2,2008-11-20
NTAP,3,2009-02-09
NTAP,2,2009-02-20
NTAP,3,2009-04-08
NTAP,4,2009-04-22
NTAP,3,2009-04-29
NTAP,2,2009-05-08
NTAP,3,2009-07-15
NTAP,4,2009-10-26
NTAP,5,2010-05-27
NTAP,4,2011-02-18
NTAP,3,2011-03-10
NTAP,2,2011-08-05
NTAP,3,2012-02-16
NTAP,4,2012-03-20
NTAP,3,2012-05-10
NTAP,2,2012-05-18
NTAP,1,2012-05-24
NTAP,0,2012-05-25
NTAP,1,2012-12-07
NTAP,2,2013-05-16
NTAP,1,2014-03-07
NTAP,0,2014-03-12
NTAP,1,2014-09-15
NTAP,0,2015-02-12
NTAP,3,2016-08-18
NTAP,4,2018-01-11
NTAP,3,2018-11-21
NTAP,2,2018-12-13
NTAP,1,2019-01-08
NTAP,2,2019-04-03
NTAP,1,2019-05-23
NTAP,3,2019-11-14
NTAP,4,2020-01-16
NTAP,3,2020-02-13
NTAP,2,2020-02-14
NTAP,1,2020-02-18
NTAP,0,2020-03-04
NTAP,1,2020-03-16
NTAP,2,2020-03-18
NTAP,1,2020-03-25
NTAP,0,2020-06-01
NTAP,1,2020-06-05
NTAP,0,2020-06-11
NTAP,1,2020-07-21
NTAP,0,2020-08-17
NTAP,1,2020-08-27
NTAP,2,2020-12-02
NTAP,3,2020-12-23
NTAP,4,2021-08-26
NTAP,3,2021-12-14
NTAP,4,2021-12-23
NTAP,3,2022-01-20
NTAP,4,2022-02-09
NTAP,3,2022-02-23
NTAP,4,2022-03-17
NTAP,3,2022-03-31
NTAP,2,2022-04-14
NTAP,3,2022-08-11
NTAP,2,2022-09-23
NTAP,3,2022-11-10
NTAP,2,2022-11-30
NTAP,1,2023-02-06
NTAP,2,2023-04-12
NTAP,3,2023-08-22
NTAP,4,2023-10-20
NTAP,5,2023-11-29
