tick,dw_score,dw_date
BLDR,0,2005-06-22
BLDR,1,2005-07-26
BLDR,2,2005-07-27
BLDR,3,2005-09-02
BLDR,2,2005-11-07
BLDR,1,2005-11-08
BLDR,2,2006-01-17
BLDR,3,2006-01-31
BLDR,4,2006-02-01
BLDR,3,2006-04-27
BLDR,2,2006-06-13
BLDR,1,2006-07-27
BLDR,0,2006-08-02
BLDR,1,2006-12-05
BLDR,0,2007-07-24
BLDR,1,2007-12-10
BLDR,2,2007-12-13
BLDR,1,2008-01-22
BLDR,0,2008-02-22
BLDR,1,2008-08-13
BLDR,2,2008-08-14
BLDR,1,2008-10-15
BLDR,2,2008-10-16
BLDR,1,2008-10-21
BLDR,0,2008-10-22
BLDR,2,2008-12-02
BLDR,0,2008-12-03
BLDR,3,2008-12-05
BLDR,4,2008-12-08
BLDR,3,2008-12-15
BLDR,2,2008-12-16
BLDR,3,2009-01-21
BLDR,4,2009-02-02
BLDR,2,2009-02-27
BLDR,4,2009-03-11
BLDR,3,2009-03-26
BLDR,2,2009-03-27
BLDR,4,2009-04-13
BLDR,3,2009-04-17
BLDR,4,2009-04-23
BLDR,3,2009-05-08
BLDR,2,2009-05-13
BLDR,4,2009-05-14
BLDR,5,2009-06-02
BLDR,3,2009-06-10
BLDR,5,2009-06-24
BLDR,3,2009-07-20
BLDR,4,2009-07-30
BLDR,5,2009-08-03
BLDR,3,2009-08-14
BLDR,4,2009-08-21
BLDR,5,2009-08-24
BLDR,1,2009-09-01
BLDR,0,2009-09-28
BLDR,2,2009-10-06
BLDR,1,2009-10-21
BLDR,0,2009-11-02
BLDR,1,2009-12-18
BLDR,0,2009-12-30
BLDR,1,2010-04-22
BLDR,0,2010-06-09
BLDR,1,2011-01-03
BLDR,2,2011-01-18
BLDR,1,2011-04-25
BLDR,0,2011-05-02
BLDR,1,2011-07-26
BLDR,2,2011-07-27
BLDR,1,2011-08-08
BLDR,0,2011-09-20
BLDR,1,2011-10-10
BLDR,2,2011-10-27
BLDR,1,2011-11-07
BLDR,2,2011-12-05
BLDR,3,2011-12-06
BLDR,4,2012-01-17
BLDR,5,2012-03-15
BLDR,4,2012-04-23
BLDR,5,2012-05-10
BLDR,3,2012-07-20
BLDR,4,2012-08-29
BLDR,5,2012-09-06
BLDR,4,2012-11-15
BLDR,5,2013-01-03
BLDR,4,2013-04-16
BLDR,5,2013-05-13
BLDR,4,2013-08-09
BLDR,3,2013-08-14
BLDR,4,2013-10-25
BLDR,5,2014-01-23
BLDR,4,2014-05-07
BLDR,3,2014-06-02
BLDR,2,2014-07-25
BLDR,1,2014-10-10
BLDR,3,2014-12-09
BLDR,5,2015-04-13
BLDR,4,2015-09-29
BLDR,3,2015-10-20
BLDR,5,2015-11-06
BLDR,4,2015-12-10
BLDR,0,2015-12-14
BLDR,2,2016-03-04
BLDR,3,2016-08-29
BLDR,2,2016-10-14
BLDR,1,2016-10-17
BLDR,2,2017-02-15
BLDR,3,2017-03-01
BLDR,4,2017-03-10
BLDR,3,2017-05-30
BLDR,4,2017-08-11
BLDR,5,2017-09-06
BLDR,4,2018-06-25
BLDR,3,2018-07-24
BLDR,2,2018-08-13
BLDR,1,2018-09-27
BLDR,3,2019-05-03
BLDR,4,2019-05-07
BLDR,5,2020-01-15
BLDR,4,2020-03-12
BLDR,2,2020-03-16
BLDR,3,2020-03-24
BLDR,2,2020-03-31
BLDR,4,2020-04-28
BLDR,5,2020-04-29
BLDR,4,2021-05-18
BLDR,3,2021-06-07
BLDR,4,2021-08-25
BLDR,5,2021-08-27
BLDR,4,2022-01-27
BLDR,3,2022-02-23
BLDR,4,2022-03-01
BLDR,3,2022-03-25
BLDR,4,2022-05-04
BLDR,3,2022-05-12
BLDR,4,2022-05-27
BLDR,3,2022-06-13
BLDR,4,2022-07-12
BLDR,5,2022-07-29
BLDR,4,2022-09-13
BLDR,3,2022-09-14
BLDR,4,2022-10-10
BLDR,5,2022-11-10
BLDR,4,2023-10-18
BLDR,5,2023-12-08
BLDR,2,2024-05-07
