tick,dw_score,dw_date
BIG,5,1993-10-01
BIG,1,1993-10-04
BIG,0,1994-01-18
BIG,1,1994-08-17
BIG,2,1995-03-30
BIG,1,1995-04-25
BIG,2,1995-06-29
BIG,3,1995-10-19
BIG,2,1996-01-02
BIG,3,1996-02-29
BIG,4,1997-03-14
BIG,5,1997-04-21
BIG,3,1998-01-27
BIG,2,1998-06-02
BIG,1,1998-08-05
BIG,0,1998-10-26
BIG,1,1998-11-09
BIG,2,1998-11-10
BIG,1,1998-12-22
BIG,2,1999-01-05
BIG,1,1999-01-25
BIG,0,1999-01-29
BIG,1,1999-02-17
BIG,3,1999-02-18
BIG,4,1999-02-26
BIG,5,1999-03-02
BIG,4,1999-06-22
BIG,3,1999-06-23
BIG,0,1999-07-08
BIG,1,1999-08-16
BIG,2,1999-09-10
BIG,1,1999-10-15
BIG,0,1999-10-26
BIG,2,1999-11-18
BIG,0,1999-11-29
BIG,1,2000-05-22
BIG,2,2000-06-23
BIG,1,2000-07-24
BIG,2,2000-09-07
BIG,0,2000-10-30
BIG,2,2000-12-22
BIG,3,2001-02-14
BIG,1,2001-03-01
BIG,0,2001-03-23
BIG,1,2001-06-12
BIG,2,2001-06-14
BIG,1,2001-08-21
BIG,0,2001-08-22
BIG,1,2001-11-14
BIG,2,2001-12-11
BIG,3,2002-03-08
BIG,5,2002-03-25
BIG,4,2002-09-30
BIG,3,2002-10-07
BIG,2,2002-11-15
BIG,3,2003-07-14
BIG,4,2003-08-15
BIG,3,2003-10-14
BIG,2,2003-12-04
BIG,1,2004-05-10
BIG,2,2004-06-08
BIG,1,2004-07-08
BIG,2,2005-06-10
BIG,4,2005-06-16
BIG,2,2005-07-07
BIG,1,2005-09-20
BIG,2,2005-11-18
BIG,3,2006-01-26
BIG,4,2006-04-20
BIG,5,2006-05-25
BIG,4,2007-07-23
BIG,3,2007-08-01
BIG,4,2007-09-12
BIG,5,2007-09-13
BIG,1,2007-10-25
BIG,0,2007-12-03
BIG,1,2008-01-22
BIG,2,2008-02-11
BIG,3,2008-04-28
BIG,5,2008-05-29
BIG,4,2008-08-28
BIG,3,2008-10-09
BIG,4,2008-10-24
BIG,1,2008-11-06
BIG,2,2009-02-25
BIG,3,2009-02-26
BIG,4,2009-03-04
BIG,5,2009-03-09
BIG,4,2009-03-23
BIG,3,2009-05-28
BIG,2,2009-06-18
BIG,3,2010-01-13
BIG,4,2010-01-15
BIG,3,2010-10-29
BIG,2,2010-11-01
BIG,4,2011-02-07
BIG,3,2011-05-11
BIG,2,2011-05-19
BIG,3,2011-09-22
BIG,4,2011-09-23
BIG,2,2012-04-24
BIG,1,2012-05-23
BIG,0,2012-08-24
BIG,1,2013-11-18
BIG,0,2013-12-10
BIG,2,2014-03-07
BIG,3,2014-04-23
BIG,1,2014-12-05
BIG,2,2015-01-26
BIG,3,2015-03-09
BIG,2,2015-08-24
BIG,3,2015-08-28
BIG,5,2015-09-28
BIG,3,2015-11-13
BIG,4,2016-03-04
BIG,5,2016-05-27
BIG,4,2016-10-19
BIG,5,2016-12-06
BIG,4,2017-03-29
BIG,3,2017-04-05
BIG,4,2017-08-08
BIG,3,2017-08-25
BIG,4,2017-09-27
BIG,3,2018-02-06
BIG,1,2018-03-09
BIG,2,2018-08-22
BIG,0,2018-12-07
BIG,1,2019-04-11
BIG,0,2019-05-24
BIG,2,2019-12-06
BIG,0,2020-02-28
BIG,2,2020-03-24
BIG,1,2020-03-26
BIG,2,2020-04-07
BIG,4,2020-04-09
BIG,5,2020-04-27
BIG,3,2020-06-08
BIG,5,2020-06-26
BIG,4,2020-07-15
BIG,3,2020-07-16
BIG,5,2020-08-10
BIG,4,2020-09-04
BIG,5,2020-10-28
BIG,2,2020-11-09
BIG,1,2020-12-04
BIG,3,2021-01-27
BIG,2,2021-02-02
BIG,3,2021-03-15
BIG,2,2021-05-19
BIG,0,2021-05-28
BIG,1,2021-06-07
BIG,0,2021-07-06
BIG,1,2022-01-04
BIG,0,2022-01-13
BIG,1,2022-08-16
BIG,0,2022-08-31
BIG,1,2022-11-10
BIG,0,2022-11-16
BIG,2,2023-01-10
BIG,1,2023-01-30
BIG,0,2023-02-23
BIG,1,2023-06-02
BIG,2,2023-06-06
BIG,0,2023-08-17
BIG,1,2023-08-29
BIG,0,2023-08-31
BIG,1,2023-10-18
BIG,0,2023-11-09
BIG,1,2023-11-29
BIG,2,2023-11-30
BIG,3,2023-12-01
BIG,2,2024-01-12
BIG,1,2024-01-26
BIG,0,2024-02-12
BIG,1,2024-02-16
BIG,2,2024-02-27
BIG,1,2024-03-08
BIG,0,2024-03-11
BIG,2,2024-05-14
