tick,dw_score,dw_date
NBTB,1,2/6/24
NBTB,2,1/30/24
NBTB,3,12/13/23
NBTB,2,7/28/23
NBTB,1,5/9/23
NBTB,0,5/2/23
NBTB,1,1/24/23
NBTB,4,10/11/22
NBTB,3,6/22/22
NBTB,2,6/16/22
NBTB,1,6/28/21
NBTB,2,6/23/21
NBTB,3,3/8/21
NBTB,2,1/6/21
NBTB,1,5/19/20
NBTB,2,4/14/20
NBTB,3,3/18/20
NBTB,2,3/16/20
NBTB,1,2/28/20
NBTB,2,10/30/19
NBTB,1,12/19/18
NBTB,2,12/12/18
NBTB,1,8/16/17
NBTB,2,7/28/17
NBTB,3,9/15/15
NBTB,2,8/20/15
NBTB,1,7/24/13
NBTB,0,2/27/13
NBTB,1,11/15/12
NBTB,2,10/18/12
NBTB,3,4/18/12
NBTB,4,10/5/11
NBTB,3,10/4/11
NBTB,2,8/9/11
NBTB,3,4/20/10
NBTB,2,3/12/09
NBTB,3,2/12/09
NBTB,4,1/20/09
NBTB,5,12/31/08
NBTB,4,11/12/08
NBTB,3,10/1/08
NBTB,4,5/1/08
NBTB,3,1/16/08
NBTB,4,10/26/07
NBTB,3,10/1/07
NBTB,2,8/16/07
NBTB,1,7/26/07
NBTB,2,7/10/07
NBTB,3,4/11/05
NBTB,4,6/6/03
NBTB,3,5/30/03
NBTB,4,7/22/02
NBTB,3,6/21/02
NBTB,2,4/30/02
NBTB,0,1/25/02
NBTB,1,10/11/01
NBTB,2,9/20/01
NBTB,3,8/2/01
NBTB,4,6/29/01
NBTB,2,4/20/01
NBTB,3,2/21/01
NBTB,2,12/27/00
NBTB,3,10/27/00
NBTB,2,10/10/00
NBTB,1,10/5/00
NBTB,0,4/6/00
NBTB,1,3/21/00
NBTB,2,3/2/00
NBTB,0,1/24/00
NBTB,1,1/5/99
NBTB,0,1/4/99
