tick,dw_score,dw_date
BHF,1,2017-07-18
BHF,2,2017-08-07
BHF,1,2017-08-08
BHF,0,2017-09-05
BHF,1,2018-01-10
BHF,0,2018-02-06
BHF,1,2019-02-15
BHF,2,2019-02-19
BHF,3,2019-02-20
BHF,0,2019-06-25
BHF,1,2019-09-10
BHF,2,2020-02-11
BHF,1,2020-02-28
BHF,0,2020-03-05
BHF,2,2020-03-24
BHF,1,2020-04-15
BHF,0,2020-04-21
BHF,2,2020-05-07
BHF,3,2020-05-08
BHF,4,2020-05-12
BHF,5,2020-05-26
BHF,3,2020-06-26
BHF,2,2020-09-21
BHF,3,2020-10-20
BHF,4,2020-10-30
BHF,5,2021-01-14
BHF,4,2021-07-07
BHF,5,2021-08-06
BHF,4,2022-02-24
BHF,3,2022-03-04
BHF,2,2022-03-07
BHF,3,2022-04-20
BHF,4,2022-05-04
BHF,3,2022-05-10
BHF,2,2022-07-06
BHF,3,2022-08-11
BHF,4,2022-10-04
BHF,5,2022-10-14
BHF,4,2023-03-09
BHF,2,2023-03-13
BHF,1,2023-05-04
BHF,2,2023-07-26
BHF,3,2023-08-08
BHF,2,2024-02-13
BHF,1,2024-02-22
BHF,0,2024-03-07
BHF,1,2024-04-04
BHF,0,2024-05-08
