tick,dw_score,dw_date
SAVE,0,2011-05-26
SAVE,1,2011-05-27
SAVE,3,2011-07-13
SAVE,2,2011-08-08
SAVE,3,2011-10-06
SAVE,2,2012-01-03
SAVE,1,2012-01-04
SAVE,0,2012-01-18
SAVE,1,2012-02-02
SAVE,3,2012-02-13
SAVE,5,2012-04-03
SAVE,4,2012-06-11
SAVE,5,2012-07-13
SAVE,4,2012-08-23
SAVE,1,2012-09-14
SAVE,2,2013-01-22
SAVE,3,2013-03-05
SAVE,4,2013-03-20
SAVE,5,2013-06-04
SAVE,3,2014-10-13
SAVE,4,2014-10-27
SAVE,5,2014-10-28
SAVE,3,2015-04-29
SAVE,2,2015-05-05
SAVE,1,2015-08-25
SAVE,0,2015-10-27
SAVE,1,2015-12-11
SAVE,2,2015-12-15
SAVE,3,2016-02-16
SAVE,2,2016-05-03
SAVE,0,2016-05-06
SAVE,1,2016-07-12
SAVE,0,2016-07-21
SAVE,2,2016-10-19
SAVE,3,2016-11-30
SAVE,4,2016-12-15
SAVE,3,2017-03-14
SAVE,2,2017-06-30
SAVE,1,2017-07-20
SAVE,0,2017-07-27
SAVE,1,2017-12-01
SAVE,2,2017-12-04
SAVE,1,2018-01-25
SAVE,0,2018-04-09
SAVE,2,2018-08-20
SAVE,3,2018-08-21
SAVE,4,2018-10-11
SAVE,5,2018-10-16
SAVE,4,2019-03-06
SAVE,3,2019-03-08
SAVE,2,2019-04-25
SAVE,3,2019-07-24
SAVE,2,2019-07-25
SAVE,0,2019-09-09
SAVE,1,2020-03-23
SAVE,2,2020-03-24
SAVE,0,2020-03-30
SAVE,1,2020-04-09
SAVE,2,2020-04-15
SAVE,0,2020-05-07
SAVE,2,2020-05-26
SAVE,3,2020-06-03
SAVE,4,2020-06-04
SAVE,2,2020-06-11
SAVE,4,2020-11-09
SAVE,5,2020-12-10
SAVE,4,2021-05-10
SAVE,3,2021-06-23
SAVE,2,2021-07-07
SAVE,1,2021-10-25
SAVE,0,2021-10-29
SAVE,3,2022-02-09
SAVE,0,2022-03-07
SAVE,2,2022-04-05
SAVE,0,2022-05-06
SAVE,1,2022-06-06
SAVE,2,2022-06-09
SAVE,3,2022-06-10
SAVE,4,2022-06-21
SAVE,5,2022-07-01
SAVE,4,2022-09-30
SAVE,3,2022-10-05
SAVE,2,2023-02-28
SAVE,1,2023-03-01
SAVE,0,2023-03-06
SAVE,1,2023-11-15
SAVE,2,2023-11-17
SAVE,3,2023-12-20
SAVE,0,2024-01-16
SAVE,2,2024-01-22
SAVE,0,2024-01-26
SAVE,2,2024-05-13
