,WSM US Equity
2023-06-23,3.266
2023-06-24,3.266
2023-06-25,3.266
2023-06-26,3.177
2023-06-27,3.106
2023-06-28,3.13
2023-06-29,3.189
2023-06-30,3.136
2023-07-01,3.136
2023-07-02,3.136
2023-07-03,3.089
2023-07-04,3.089
2023-07-05,3.082
2023-07-06,3.159
2023-07-07,3.246
2023-07-08,3.246
2023-07-09,3.246
2023-07-10,3.107
2023-07-11,2.993
2023-07-12,2.966
2023-07-13,2.982
2023-07-14,3.052
2023-07-15,3.052
2023-07-16,3.052
2023-07-17,3.093
2023-07-18,3.003
2023-07-19,2.938
2023-07-20,2.945
2023-07-21,2.986
2023-07-22,2.986
2023-07-23,2.986
2023-07-24,2.95
2023-07-25,2.853
2023-07-26,2.807
2023-07-27,2.795
2023-07-28,2.733
2023-07-29,2.733
2023-07-30,2.733
2023-07-31,2.773
2023-08-01,2.777
2023-08-02,2.782
2023-08-03,2.709
2023-08-04,2.759
2023-08-05,2.759
2023-08-06,2.759
2023-08-07,2.755
2023-08-08,2.754
2023-08-09,2.802
2023-08-10,2.835
2023-08-11,2.866
2023-08-12,2.866
2023-08-13,2.866
2023-08-14,2.886
2023-08-15,2.901
2023-08-16,2.897
2023-08-17,2.921
2023-08-18,2.86
2023-08-19,2.86
2023-08-20,2.86
2023-08-21,2.984
2023-08-22,3.072
2023-08-23,2.726
2023-08-24,2.767
2023-08-25,2.749
2023-08-26,2.749
2023-08-27,2.749
2023-08-28,2.695
2023-08-29,2.685
2023-08-30,2.685
2023-08-31,2.708
2023-09-01,2.646
2023-09-02,2.646
2023-09-03,2.646
2023-09-04,2.646
2023-09-05,2.656
2023-09-06,2.703
2023-09-07,2.643
2023-09-08,2.671
2023-09-09,2.671
2023-09-10,2.671
2023-09-11,2.679
2023-09-12,2.76
2023-09-13,2.694
2023-09-14,2.644
2023-09-15,2.665
2023-09-16,2.665
2023-09-17,2.665
2023-09-18,2.657
2023-09-19,2.678
2023-09-20,2.688
2023-09-21,2.717
2023-09-22,2.741
2023-09-23,2.741
2023-09-24,2.741
2023-09-25,2.455
2023-09-26,2.497
2023-09-27,2.441
2023-09-28,2.485
2023-09-29,2.469
2023-09-30,2.469
2023-10-01,2.469
2023-10-02,2.488
2023-10-03,2.547
2023-10-04,2.53
2023-10-05,2.54
2023-10-06,2.469
2023-10-07,2.469
2023-10-08,2.469
2023-10-09,2.397
2023-10-10,2.41
2023-10-11,2.362
2023-10-12,2.36
2023-10-13,2.376
2023-10-14,2.376
2023-10-15,2.376
2023-10-16,2.365
2023-10-17,2.348
2023-10-18,2.393
2023-10-19,2.415
2023-10-20,2.428
2023-10-21,2.428
2023-10-22,2.428
2023-10-23,2.439
2023-10-24,2.441
2023-10-25,2.498
2023-10-26,2.646
2023-10-27,2.617
2023-10-28,2.617
2023-10-29,2.617
2023-10-30,2.574
2023-10-31,2.54
2023-11-01,2.552
2023-11-02,2.502
2023-11-03,2.473
2023-11-04,2.473
2023-11-05,2.473
2023-11-06,2.508
2023-11-07,2.545
2023-11-08,2.547
2023-11-09,2.587
2023-11-10,2.572
2023-11-11,2.572
2023-11-12,2.572
2023-11-13,2.565
2023-11-14,2.413
2023-11-15,2.364
2023-11-16,2.097
2023-11-17,2.01
2023-11-18,2.01
2023-11-19,2.01
2023-11-20,1.976
2023-11-21,1.998
2023-11-22,1.981
2023-11-23,1.981
2023-11-24,1.959
2023-11-25,1.959
2023-11-26,1.959
2023-11-27,1.959
2023-11-28,1.954
2023-11-29,1.921
2023-11-30,1.928
2023-12-01,1.854
2023-12-02,1.854
2023-12-03,1.854
2023-12-04,1.832
2023-12-05,1.86
2023-12-06,1.873
2023-12-07,1.86
2023-12-08,1.864
2023-12-09,1.864
2023-12-10,1.864
2023-12-11,1.861
2023-12-12,1.916
2023-12-13,1.838
2023-12-14,1.759
2023-12-15,1.774
2023-12-16,1.774
2023-12-17,1.774
2023-12-18,1.818
2023-12-19,1.787
2023-12-20,1.803
2023-12-21,1.774
2023-12-22,1.784
2023-12-23,1.784
2023-12-24,1.784
2023-12-25,1.784
2023-12-26,1.791
2023-12-27,1.786
2023-12-28,1.786
2023-12-29,1.8
2023-12-30,1.8
2023-12-31,1.8
2024-01-01,1.8
2024-01-02,1.786
2024-01-03,1.867
2024-01-04,1.861
2024-01-05,1.852
2024-01-06,1.852
2024-01-07,1.852
2024-01-08,1.821
2024-01-09,1.828
2024-01-10,1.834
2024-01-11,1.795
2024-01-12,1.781
2024-01-13,1.781
2024-01-14,1.781
2024-01-15,1.781
2024-01-16,1.789
2024-01-17,1.773
2024-01-18,1.74
2024-01-19,1.744
2024-01-20,1.744
2024-01-21,1.744
2024-01-22,1.718
2024-01-23,1.709
2024-01-24,1.733
2024-01-25,1.713
2024-01-26,1.726
2024-01-27,1.726
2024-01-28,1.726
2024-01-29,1.787
2024-01-30,1.795
2024-01-31,1.862
2024-02-01,1.828
2024-02-02,1.797
2024-02-03,1.797
2024-02-04,1.797
2024-02-05,1.803
2024-02-06,1.759
2024-02-07,1.752
2024-02-08,1.668
2024-02-09,1.636
2024-02-10,1.636
2024-02-11,1.636
2024-02-12,1.588
2024-02-13,1.621
2024-02-14,1.619
2024-02-15,1.615
2024-02-16,1.592
2024-02-17,1.592
2024-02-18,1.592
2024-02-19,1.592
2024-02-20,1.608
2024-02-21,1.637
2024-02-22,1.596
2024-02-23,1.589
2024-02-24,1.589
2024-02-25,1.589
2024-02-26,1.567
2024-02-27,1.542
2024-02-28,1.547
2024-02-29,1.528
2024-03-01,1.521
2024-03-02,1.521
2024-03-03,1.521
2024-03-04,1.521
2024-03-05,1.504
2024-03-06,1.508
2024-03-07,1.461
2024-03-08,1.539
2024-03-09,1.539
2024-03-10,1.539
2024-03-11,1.53
2024-03-12,1.5
2024-03-13,1.34
2024-03-14,1.563
2024-03-15,1.602
2024-03-16,1.602
2024-03-17,1.602
2024-03-18,1.594
2024-03-19,1.557
2024-03-20,1.518
2024-03-21,1.43
2024-03-22,1.432
2024-03-23,1.432
2024-03-24,1.432
2024-03-25,1.439
2024-03-26,1.453
2024-03-27,1.427
2024-03-28,1.412
2024-03-29,1.412
2024-03-30,1.412
2024-03-31,1.412
2024-04-01,1.423
2024-04-02,1.444
2024-04-03,1.451
2024-04-04,1.464
2024-04-05,1.45
2024-04-06,1.45
2024-04-07,1.45
2024-04-08,1.455
