,2336307D US Equity
2022-11-30,2.131
2022-12-01,2.131
2022-12-02,2.131
2022-12-03,2.131
2022-12-04,2.131
2022-12-05,2.131
2022-12-06,2.131
2022-12-07,2.131
2022-12-08,2.131
2022-12-09,2.131
2022-12-10,2.131
2022-12-11,2.131
2022-12-12,2.131
2022-12-13,2.131
2022-12-14,2.131
2022-12-15,2.131
2022-12-16,2.131
2022-12-17,2.131
2022-12-18,2.131
2022-12-19,2.131
2022-12-20,2.131
2022-12-21,2.131
2022-12-22,2.131
2022-12-23,2.131
2022-12-24,2.131
2022-12-25,2.131
2022-12-26,2.131
2022-12-27,2.131
2022-12-28,2.131
2022-12-29,2.131
2022-12-30,2.131
2022-12-31,2.131
2023-01-01,2.131
2023-01-02,2.131
2023-01-03,2.131
2023-01-04,2.131
2023-01-05,2.131
2023-01-06,2.131
2023-01-07,2.131
2023-01-08,2.131
2023-01-09,2.131
2023-01-10,2.131
2023-01-11,2.131
2023-01-12,2.131
2023-01-13,2.131
2023-01-14,2.131
2023-01-15,2.131
2023-01-16,2.131
2023-01-17,2.131
2023-01-18,2.131
2023-01-19,2.131
2023-01-20,2.131
2023-01-21,2.131
2023-01-22,2.131
2023-01-23,2.131
2023-01-24,2.131
2023-01-25,2.131
2023-01-26,2.131
2023-01-27,2.131
2023-01-28,2.131
2023-01-29,2.131
2023-01-30,2.131
2023-01-31,2.131
2023-02-01,2.131
2023-02-02,2.131
2023-02-03,2.131
2023-02-04,2.131
2023-02-05,2.131
2023-02-06,2.131
2023-02-07,2.131
2023-02-08,2.131
2023-02-09,2.131
2023-02-10,2.131
2023-02-11,2.131
2023-02-12,2.131
2023-02-13,2.131
2023-02-14,2.131
2023-02-15,2.131
2023-02-16,2.131
2023-02-17,2.131
2023-02-18,2.131
2023-02-19,2.131
2023-02-20,2.131
2023-02-21,2.131
2023-02-22,2.131
2023-02-23,2.131
2023-02-24,2.131
2023-02-25,2.131
2023-02-26,2.131
2023-02-27,2.131
2023-02-28,2.131
2023-03-01,2.131
2023-03-02,2.131
2023-03-03,2.131
2023-03-04,2.131
2023-03-05,2.131
2023-03-06,2.131
2023-03-07,2.131
2023-03-08,2.131
2023-03-09,2.131
2023-03-10,2.131
2023-03-11,2.131
2023-03-12,2.131
2023-03-13,2.131
2023-03-14,2.131
2023-03-15,2.131
2023-03-16,2.131
2023-03-17,2.131
2023-03-18,2.131
2023-03-19,2.131
2023-03-20,2.131
2023-03-21,2.131
2023-03-22,2.131
2023-03-23,2.131
2023-03-24,2.131
2023-03-25,2.131
2023-03-26,2.131
2023-03-27,2.131
2023-03-28,2.131
2023-03-29,2.131
2023-03-30,2.131
2023-03-31,2.131
2023-04-01,2.131
2023-04-02,2.131
2023-04-03,2.131
2023-04-04,2.131
2023-04-05,2.131
2023-04-06,2.131
2023-04-07,2.131
2023-04-08,2.131
2023-04-09,2.131
2023-04-10,2.131
2023-04-11,2.131
2023-04-12,2.131
2023-04-13,2.131
2023-04-14,2.131
2023-04-15,2.131
2023-04-16,2.131
2023-04-17,2.131
2023-04-18,2.131
2023-04-19,2.131
2023-04-20,2.131
2023-04-21,2.131
2023-04-22,2.131
2023-04-23,2.131
2023-04-24,2.131
2023-04-25,2.131
2023-04-26,2.131
2023-04-27,2.131
2023-04-28,2.131
2023-04-29,2.131
2023-04-30,2.131
2023-05-01,2.131
2023-05-02,2.131
2023-05-03,2.131
2023-05-04,2.131
2023-05-05,2.131
2023-05-06,2.131
2023-05-07,2.131
2023-05-08,2.131
2023-05-09,2.131
2023-05-10,2.131
2023-05-11,2.131
2023-05-12,2.131
2023-05-13,2.131
2023-05-14,2.131
2023-05-15,2.131
2023-05-16,2.131
2023-05-17,2.131
2023-05-18,2.131
2023-05-19,2.131
2023-05-20,2.131
2023-05-21,2.131
2023-05-22,2.131
2023-05-23,2.131
2023-05-24,2.131
2023-05-25,2.131
2023-05-26,2.131
2023-05-27,2.131
2023-05-28,2.131
2023-05-29,2.131
2023-05-30,2.131
2023-05-31,2.131
2023-06-01,2.131
2023-06-02,2.131
2023-06-03,2.131
2023-06-04,2.131
2023-06-05,2.131
2023-06-06,2.131
2023-06-07,2.131
2023-06-08,2.131
2023-06-09,2.131
2023-06-10,2.131
2023-06-11,2.131
2023-06-12,2.131
2023-06-13,2.131
2023-06-14,2.131
2023-06-15,2.131
2023-06-16,2.131
2023-06-17,2.131
2023-06-18,2.131
2023-06-19,2.131
2023-06-20,2.131
2023-06-21,2.131
2023-06-22,2.131
