,ZTS US Equity
2023-06-23,1.013
2023-06-24,1.013
2023-06-25,1.013
2023-06-26,1.018
2023-06-27,0.999
2023-06-28,1.009
2023-06-29,0.992
2023-06-30,0.99
2023-07-01,0.99
2023-07-02,0.99
2023-07-03,1.002
2023-07-04,1.002
2023-07-05,1.007
2023-07-06,1.012
2023-07-07,1.02
2023-07-08,1.02
2023-07-09,1.02
2023-07-10,1.002
2023-07-11,1.002
2023-07-12,0.992
2023-07-13,0.997
2023-07-14,0.991
2023-07-15,0.991
2023-07-16,0.991
2023-07-17,0.999
2023-07-18,0.997
2023-07-19,0.998
2023-07-20,0.992
2023-07-21,0.927
2023-07-22,0.927
2023-07-23,0.927
2023-07-24,0.917
2023-07-25,0.895
2023-07-26,0.886
2023-07-27,0.902
2023-07-28,0.896
2023-07-29,0.896
2023-07-30,0.896
2023-07-31,0.905
2023-08-01,0.917
2023-08-02,0.935
2023-08-03,0.941
2023-08-04,0.953
2023-08-05,0.953
2023-08-06,0.953
2023-08-07,0.942
2023-08-08,0.899
2023-08-09,0.9
2023-08-10,0.901
2023-08-11,0.892
2023-08-12,0.892
2023-08-13,0.892
2023-08-14,0.897
2023-08-15,0.9
2023-08-16,0.914
2023-08-17,0.931
2023-08-18,0.937
2023-08-19,0.937
2023-08-20,0.937
2023-08-21,0.941
2023-08-22,0.937
2023-08-23,0.925
2023-08-24,0.938
2023-08-25,0.932
2023-08-26,0.932
2023-08-27,0.932
2023-08-28,0.911
2023-08-29,0.884
2023-08-30,0.884
2023-08-31,0.894
2023-09-01,0.898
2023-09-02,0.898
2023-09-03,0.898
2023-09-04,0.898
2023-09-05,0.916
2023-09-06,0.933
2023-09-07,0.929
2023-09-08,0.939
2023-09-09,0.939
2023-09-10,0.939
2023-09-11,0.937
2023-09-12,0.929
2023-09-13,0.958
2023-09-14,0.954
2023-09-15,0.968
2023-09-16,0.968
2023-09-17,0.968
2023-09-18,0.971
2023-09-19,0.958
2023-09-20,0.961
2023-09-21,0.987
2023-09-22,0.987
2023-09-23,0.987
2023-09-24,0.987
2023-09-25,0.981
2023-09-26,0.986
2023-09-27,0.998
2023-09-28,1.002
2023-09-29,1.002
2023-09-30,1.002
2023-10-01,1.002
2023-10-02,1.01
2023-10-03,1.024
2023-10-04,1.02
2023-10-05,1.014
2023-10-06,0.993
2023-10-07,0.993
2023-10-08,0.993
2023-10-09,0.999
2023-10-10,0.993
2023-10-11,0.978
2023-10-12,0.993
2023-10-13,0.992
2023-10-14,0.992
2023-10-15,0.992
2023-10-16,0.988
2023-10-17,0.993
2023-10-18,1.02
2023-10-19,1.03
2023-10-20,1.035
2023-10-21,1.035
2023-10-22,1.035
2023-10-23,1.039
2023-10-24,1.035
2023-10-25,1.057
2023-10-26,1.094
2023-10-27,1.109
2023-10-28,1.109
2023-10-29,1.109
2023-10-30,1.102
2023-10-31,1.099
2023-11-01,1.14
2023-11-02,1.071
2023-11-03,1.058
2023-11-04,1.058
2023-11-05,1.058
2023-11-06,1.052
2023-11-07,1.026
2023-11-08,1.004
2023-11-09,1.006
2023-11-10,1.013
2023-11-11,1.013
2023-11-12,1.013
2023-11-13,1.016
2023-11-14,0.994
2023-11-15,0.983
2023-11-16,0.972
2023-11-17,0.982
2023-11-18,0.982
2023-11-19,0.982
2023-11-20,0.975
2023-11-21,0.96
2023-11-22,0.957
2023-11-23,0.957
2023-11-24,0.952
2023-11-25,0.952
2023-11-26,0.952
2023-11-27,0.96
2023-11-28,0.97
2023-11-29,0.976
2023-11-30,0.971
2023-12-01,0.958
2023-12-02,0.958
2023-12-03,0.958
2023-12-04,0.942
2023-12-05,0.955
2023-12-06,0.943
2023-12-07,0.944
2023-12-08,0.93
2023-12-09,0.93
2023-12-10,0.93
2023-12-11,0.906
2023-12-12,0.896
2023-12-13,0.869
2023-12-14,0.858
2023-12-15,0.874
2023-12-16,0.874
2023-12-17,0.874
2023-12-18,0.868
2023-12-19,0.862
2023-12-20,0.877
2023-12-21,0.877
2023-12-22,0.876
2023-12-23,0.876
2023-12-24,0.876
2023-12-25,0.876
2023-12-26,0.874
2023-12-27,0.867
2023-12-28,0.866
2023-12-29,0.865
2023-12-30,0.865
2023-12-31,0.865
2024-01-01,0.865
2024-01-02,0.869
2024-01-03,0.885
2024-01-04,0.88
2024-01-05,0.877
2024-01-06,0.877
2024-01-07,0.877
2024-01-08,0.87
2024-01-09,0.871
2024-01-10,0.859
2024-01-11,0.868
2024-01-12,0.858
2024-01-13,0.858
2024-01-14,0.858
2024-01-15,0.858
2024-01-16,0.886
2024-01-17,0.896
2024-01-18,0.896
2024-01-19,0.906
2024-01-20,0.906
2024-01-21,0.906
2024-01-22,0.892
2024-01-23,0.907
2024-01-24,0.917
2024-01-25,0.911
2024-01-26,0.892
2024-01-27,0.892
2024-01-28,0.892
2024-01-29,0.887
2024-01-30,0.894
2024-01-31,0.912
2024-02-01,0.905
2024-02-02,0.906
2024-02-03,0.906
2024-02-04,0.906
2024-02-05,0.9
2024-02-06,0.873
2024-02-07,0.869
2024-02-08,0.875
2024-02-09,0.868
2024-02-10,0.868
2024-02-11,0.868
2024-02-12,0.87
2024-02-13,0.934
2024-02-14,0.928
2024-02-15,0.901
2024-02-16,0.908
2024-02-17,0.908
2024-02-18,0.908
2024-02-19,0.908
2024-02-20,0.917
2024-02-21,0.908
2024-02-22,0.87
2024-02-23,0.867
2024-02-24,0.867
2024-02-25,0.867
2024-02-26,0.868
2024-02-27,0.859
2024-02-28,0.855
2024-02-29,0.862
2024-03-01,0.896
2024-03-02,0.896
2024-03-03,0.896
2024-03-04,0.91
2024-03-05,0.923
2024-03-06,0.932
2024-03-07,0.942
2024-03-08,0.939
2024-03-09,0.939
2024-03-10,0.939
2024-03-11,0.932
2024-03-12,0.943
2024-03-13,0.97
2024-03-14,0.983
2024-03-15,0.991
2024-03-16,0.991
2024-03-17,0.991
2024-03-18,1.002
2024-03-19,0.989
2024-03-20,1.0
2024-03-21,1.016
2024-03-22,1.02
2024-03-23,1.02
2024-03-24,1.02
2024-03-25,1.027
2024-03-26,1.04
2024-03-27,1.022
2024-03-28,1.018
2024-03-29,1.018
2024-03-30,1.018
2024-03-31,1.018
2024-04-01,1.032
2024-04-02,1.044
2024-04-03,1.057
2024-04-04,1.041
2024-04-05,1.039
2024-04-06,1.039
2024-04-07,1.039
2024-04-08,1.04
